Site,Year,0
"Harlem River, Muscota Marsh",2016,0.11323308270676692
"Harlem River, Muscota Marsh",2017,0.10542857142857145
"Harlem River, Muscota Marsh",2018,0.2049285714285714
"Harlem River, Muscota Marsh",2019,0.14777777777777776
"Harlem River, North Cove",2013,0.13107142857142856
"Harlem River, North Cove",2015,0.11857142857142855
"Harlem River, North Cove",2016,0.11323308270676692
"Harlem River, North Cove",2017,0.10542857142857145
"Harlem River, North Cove",2018,0.2049285714285714
"Harlem River, North Cove",2019,0.14777777777777776
"Harlem River, North Cove Spring",2013,0.13228571428571428
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2012,0.13142857142857145
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2013,0.16697478991596637
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2014,0.09159663865546219
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2015,0.11857142857142855
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2016,0.1157857142857143
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2017,0.12471428571428574
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2018,0.2049285714285714
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2019,0.14777777777777776
"Hudson River, Beczak Beach #1",2011,0.09071428571428572
"Hudson River, Beczak Beach #2",2011,0.06714285714285714
"Hudson River, Frank Sinatra Park",2015,0.1281746031746032
"Hudson River, Frank Sinatra Park",2017,0.12962406015037595
"Hudson River, Frank Sinatra Park",2018,0.2171428571428571
"Hudson River, Frank Sinatra Park",2019,0.135625
"Hudson River, Frank Sinatra Park",2021,0.2642142857142857
"Hudson River, Gansevoort Peninsula",2019,0.14112781954887216
"Hudson River, Gansevoort Peninsula",2020,0.13412698412698412
"Hudson River, Gansevoort Peninsula",2021,0.2642142857142857
"Hudson River, Hoboken Cove Beach",2014,0.10182539682539683
"Hudson River, Hoboken Cove Beach",2015,0.12383458646616541
"Hudson River, Hoboken Cove Beach",2016,0.11174603174603173
"Hudson River, Hoboken Cove Beach",2017,0.12962406015037595
"Hudson River, Hoboken Cove Beach",2018,0.20515873015873012
"Hudson River, Hoboken Cove Beach",2019,0.13907563025210085
"Hudson River, Hoboken Cove Beach",2021,0.2642142857142857
"Hudson River, Inwood Canoe Club",2011,0.09428571428571429
"Hudson River, Inwood Canoe Club",2012,0.10428571428571427
"Hudson River, Inwood Canoe Club",2013,0.14738095238095236
"Hudson River, Inwood Canoe Club",2014,0.11022556390977443
"Hudson River, Inwood Canoe Club",2015,0.11857142857142855
"Hudson River, Inwood Canoe Club",2016,0.1157857142857143
"Hudson River, Inwood Canoe Club",2017,0.12471428571428574
"Hudson River, Inwood Canoe Club",2018,0.2049285714285714
"Hudson River, Inwood Canoe Club",2019,0.14658730158730157
